datetime,date,hour,day_of_week,month,is_weekend,temperature,flu_season_index,air_quality_index,emergency_admissions,icu_demand,staff_workload,bed_occupancy,emergency_admissions_lag_1h,emergency_admissions_lag_7h,emergency_admissions_lag_14h,icu_demand_lag_1h,icu_demand_lag_7h,icu_demand_lag_14h,emergency_admissions_rolling_3h,emergency_admissions_rolling_7h,emergency_admissions_rolling_14h
2025-07-29 18:01:54.727429,2025-07-29,18,1,7,0,15.14425483998415,0.18393487172077244,75.99184840333709,4,1,2,48,5.0,8.0,0.0,1.0,1.0,0.0,5.333333333333333,4.142857142857143,3.7142857142857144
2025-07-29 19:01:54.727429,2025-07-29,19,1,7,0,15.779167505164448,0.04716116506708627,77.26931819162343,3,0,1,53,4.0,5.0,0.0,1.0,1.0,0.0,4.0,3.857142857142857,3.9285714285714284
2025-07-29 20:01:54.727429,2025-07-29,20,1,7,0,12.287050124686779,0.28870141724436205,82.4220347730345,2,0,1,84,3.0,2.0,1.0,0.0,0.0,0.0,3.0,3.857142857142857,4.0
2025-07-29 21:01:54.727429,2025-07-29,21,1,7,0,16.915777376332127,0.1555096390005962,76.98190725610161,1,0,0,76,2.0,3.0,2.0,0.0,0.0,0.0,2.0,3.5714285714285716,3.9285714285714284
2025-07-29 22:01:54.727429,2025-07-29,22,1,7,0,10.015439813193124,0.0218695355614965,84.74047270806356,0,0,0,71,1.0,3.0,6.0,0.0,0.0,1.0,1.0,3.142857142857143,3.5
2025-07-29 23:01:54.727429,2025-07-29,23,1,7,0,14.801760604058053,0.18804987132452017,96.17396569775617,2,0,1,37,0.0,7.0,2.0,0.0,1.0,0.0,1.0,2.4285714285714284,3.5
2025-07-30 00:01:54.727429,2025-07-30,0,2,7,0,11.366951400712633,0.07595967210384307,91.36190264227513,1,0,0,78,2.0,5.0,4.0,0.0,1.0,1.0,1.0,1.8571428571428572,3.2857142857142856
2025-07-30 01:01:54.727429,2025-07-30,1,2,7,0,13.044491676593527,0.24110803556319071,87.39885941605333,3,0,1,65,1.0,4.0,8.0,0.0,1.0,1.0,2.0,1.7142857142857142,2.9285714285714284
2025-07-30 02:01:54.727429,2025-07-30,2,2,7,0,15.142196013949246,0.2453466220698572,72.67009533948038,0,0,0,69,3.0,3.0,5.0,0.0,0.0,1.0,1.3333333333333333,1.2857142857142858,2.5714285714285716
2025-07-30 03:01:54.727429,2025-07-30,3,2,7,0,12.418759904148146,0.29368420675639856,90.81976325167827,1,0,0,87,0.0,2.0,2.0,0.0,0.0,0.0,1.3333333333333333,1.1428571428571428,2.5
2025-07-30 04:01:54.727429,2025-07-30,4,2,7,0,13.846333367310528,0.1505608593073511,74.9924285293282,4,1,1,31,1.0,1.0,3.0,0.0,0.0,0.0,1.6666666666666667,1.5714285714285714,2.5714285714285716
2025-07-30 05:01:54.727429,2025-07-30,5,2,7,0,18.018878427643326,0.13648706391832113,93.59102157885094,5,1,2,52,4.0,0.0,3.0,1.0,0.0,0.0,3.3333333333333335,2.2857142857142856,2.7142857142857144
2025-07-30 06:01:54.727429,2025-07-30,6,2,7,0,13.269324391430558,0.22604268163394417,77.50170275530459,4,1,1,69,5.0,2.0,7.0,1.0,0.0,1.0,4.333333333333333,2.5714285714285716,2.5
2025-07-30 07:01:54.727429,2025-07-30,7,2,7,0,17.50707633619543,0.03974119690257797,82.51146184962703,1,0,0,59,4.0,1.0,5.0,1.0,0.0,1.0,3.3333333333333335,2.5714285714285716,2.2142857142857144
2025-07-30 08:01:54.727429,2025-07-30,8,2,7,0,11.61087943602715,0.16407465413793726,80.51410606953783,6,1,2,54,1.0,3.0,4.0,0.0,0.0,1.0,3.6666666666666665,3.0,2.357142857142857
2025-07-30 09:01:54.727429,2025-07-30,9,2,7,0,16.58941253374585,0.16387428003925528,95.76441744024571,1,0,0,36,6.0,0.0,3.0,1.0,0.0,0.0,2.6666666666666665,3.142857142857143,2.2142857142857144
2025-07-30 10:01:54.727429,2025-07-30,10,2,7,0,19.324705861973705,0.026841936843116164,73.79633376140225,6,1,2,57,1.0,1.0,2.0,0.0,0.0,0.0,4.333333333333333,3.857142857142857,2.5
2025-07-30 11:01:54.727429,2025-07-30,11,2,7,0,7.585066499618136,0.12539522565207406,86.96934647154366,1,0,0,70,6.0,4.0,1.0,1.0,1.0,0.0,2.6666666666666665,3.4285714285714284,2.5
2025-07-30 12:01:54.727429,2025-07-30,12,2,7,0,12.609314233588574,0.25598543957016057,74.26184828329187,2,0,1,79,1.0,5.0,0.0,0.0,1.0,0.0,3.0,3.0,2.642857142857143
2025-07-30 13:01:54.727429,2025-07-30,13,2,7,0,16.731216381541625,0.2568460865983981,91.1438750839656,0,0,0,88,2.0,4.0,2.0,0.0,1.0,0.0,1.0,2.4285714285714284,2.5
2025-07-30 14:01:54.727429,2025-07-30,14,2,7,0,14.390863841871026,0.0297712994759043,97.15234383383444,1,0,0,46,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.4285714285714284,2.5
2025-07-30 15:01:54.727429,2025-07-30,15,2,7,0,16.11343762011393,0.027216264824349256,83.0382296160176,5,1,2,61,1.0,6.0,3.0,0.0,1.0,0.0,2.0,2.2857142857142856,2.642857142857143
2025-07-30 16:01:54.727429,2025-07-30,16,2,7,0,13.188044439852542,0.07880864310058058,84.64276780794927,9,1,3,30,5.0,1.0,0.0,1.0,0.0,0.0,5.0,3.4285714285714284,3.2857142857142856
2025-07-30 17:01:54.727429,2025-07-30,17,2,7,0,15.259769362418703,0.26242981876619803,97.82268509448286,6,1,2,56,9.0,6.0,1.0,1.0,1.0,0.0,6.666666666666667,3.4285714285714284,3.642857142857143
2025-07-30 18:01:54.727429,2025-07-30,18,2,7,0,14.532968293823766,0.03867077552204968,85.62974165948071,4,1,1,73,6.0,1.0,4.0,1.0,0.0,1.0,6.333333333333333,3.857142857142857,3.642857142857143
2025-07-30 19:01:54.727429,2025-07-30,19,2,7,0,18.503346184979424,0.21599904078823387,84.62795314148683,0,0,0,65,4.0,2.0,5.0,1.0,0.0,1.0,3.3333333333333335,3.5714285714285716,3.2857142857142856
2025-07-30 20:01:54.727429,2025-07-30,20,2,7,0,15.763262529903642,0.030349685883930964,87.34987308112912,1,0,0,78,0.0,0.0,4.0,0.0,0.0,1.0,1.6666666666666667,3.7142857142857144,3.0714285714285716
2025-07-30 21:01:54.727429,2025-07-30,21,2,7,0,16.01280798622561,0.18694135612434762,90.67689209088856,5,1,2,36,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.285714285714286,3.357142857142857
2025-07-30 22:01:54.727429,2025-07-30,22,2,7,0,13.764369101632601,0.10682018973574343,73.20650125261093,2,0,1,85,5.0,5.0,6.0,1.0,1.0,1.0,2.6666666666666665,3.857142857142857,3.0714285714285716
2025-07-30 23:01:54.727429,2025-07-30,23,2,7,0,13.537181327782523,0.2366741888897601,94.63331583224549,0,0,0,32,2.0,9.0,1.0,0.0,1.0,0.0,2.3333333333333335,2.5714285714285716,3.0
2025-07-31 00:01:54.727429,2025-07-31,0,3,7,0,13.702325436541141,0.07010713464760908,83.06515082359778,1,0,0,59,0.0,6.0,6.0,0.0,1.0,1.0,1.0,1.8571428571428572,2.642857142857143
2025-07-31 01:01:54.727429,2025-07-31,1,3,7,0,16.183356427134893,0.19176054881698795,72.17045529692456,0,0,0,30,1.0,4.0,1.0,0.0,1.0,0.0,0.3333333333333333,1.2857142857142858,2.5714285714285716
2025-07-31 02:01:54.727429,2025-07-31,2,3,7,0,13.737046557539214,0.07070476037276548,93.58548007594639,3,0,1,80,0.0,0.0,2.0,0.0,0.0,0.0,1.3333333333333333,1.7142857142857142,2.642857142857143
2025-07-31 03:01:54.727429,2025-07-31,3,3,7,0,15.869324570689242,0.21409808493364613,81.30849915058816,0,0,0,63,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5714285714285714,2.642857142857143
2025-07-31 04:01:54.727429,2025-07-31,4,3,7,0,21.22620239593632,0.2621034103682246,73.01102485285162,2,0,1,67,0.0,5.0,1.0,0.0,1.0,0.0,1.6666666666666667,1.1428571428571428,2.7142857142857144
2025-07-31 05:01:54.727429,2025-07-31,5,3,7,0,17.61337411029508,0.03804053973802801,89.01337118629752,1,0,0,72,2.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,2.4285714285714284
2025-07-31 06:01:54.727429,2025-07-31,6,3,7,0,14.02192940349648,0.259978706578651,96.40394060300925,3,0,1,84,1.0,0.0,9.0,0.0,0.0,1.0,2.0,1.4285714285714286,2.0
2025-07-31 07:01:54.727429,2025-07-31,7,3,7,0,18.603641766491837,0.17807257632428938,96.63260528241959,5,1,2,86,3.0,1.0,6.0,0.0,0.0,1.0,3.0,2.0,1.9285714285714286
2025-07-31 08:01:54.727429,2025-07-31,8,3,7,0,13.775773880935349,0.03813314726010719,98.72990424426919,2,0,1,82,5.0,0.0,4.0,1.0,0.0,1.0,3.3333333333333335,2.2857142857142856,1.7857142857142858
2025-07-31 09:01:54.727429,2025-07-31,9,3,7,0,8.885626394466442,0.1282625566079136,96.03116379300064,7,1,2,65,2.0,3.0,0.0,0.0,0.0,0.0,4.666666666666667,2.857142857142857,2.2857142857142856
2025-07-31 10:01:54.727429,2025-07-31,10,3,7,0,11.975741067247792,0.04825808804552937,70.06422758036425,5,1,2,62,7.0,0.0,1.0,1.0,0.0,0.0,4.666666666666667,3.5714285714285716,2.5714285714285716
2025-07-31 11:01:54.727429,2025-07-31,11,3,7,0,9.387624236922436,0.21010436665997084,81.4072349924017,5,1,2,72,5.0,2.0,5.0,1.0,0.0,1.0,5.666666666666667,4.0,2.5714285714285716
2025-07-31 12:01:54.727429,2025-07-31,12,3,7,0,13.945459547876077,0.22766044032538488,94.55627739716509,8,1,3,45,5.0,1.0,2.0,1.0,0.0,0.0,6.0,5.0,3.0
2025-07-31 13:01:54.727429,2025-07-31,13,3,7,0,15.05525513756866,0.031738956081839687,80.98759017995422,4,1,1,67,8.0,3.0,0.0,1.0,0.0,0.0,5.666666666666667,5.142857142857143,3.2857142857142856
2025-07-31 14:01:54.727429,2025-07-31,14,3,7,0,20.029311936825852,0.1518419558083933,88.04645519139119,2,0,1,40,4.0,5.0,1.0,1.0,1.0,0.0,4.666666666666667,4.714285714285714,3.357142857142857
2025-07-31 15:01:54.727429,2025-07-31,15,3,7,0,15.980782121292492,0.24438751680777515,88.18950842123596,4,1,1,37,2.0,2.0,0.0,0.0,0.0,0.0,3.3333333333333335,5.0,3.642857142857143
2025-07-31 16:01:54.727429,2025-07-31,16,3,7,0,14.34269841357341,0.2808489124652989,80.9507591211647,1,0,0,81,4.0,7.0,3.0,1.0,1.0,0.0,2.3333333333333335,4.142857142857143,3.5
2025-07-31 17:01:54.727429,2025-07-31,17,3,7,0,17.48821674355047,0.154055360022531,97.13421781843863,5,1,2,30,1.0,5.0,0.0,0.0,1.0,0.0,3.3333333333333335,4.142857142857143,3.857142857142857
2025-07-31 18:01:54.727429,2025-07-31,18,3,7,0,8.366594072976348,0.2850837670834221,85.09685036158353,5,1,2,43,5.0,5.0,2.0,1.0,1.0,0.0,3.6666666666666665,4.142857142857143,4.071428571428571
2025-07-31 19:01:54.727429,2025-07-31,19,3,7,0,15.706843674325702,0.16070669113680894,83.94352617812503,2,0,1,59,5.0,8.0,1.0,1.0,1.0,0.0,4.0,3.2857142857142856,4.142857142857143
2025-07-31 20:01:54.727429,2025-07-31,20,3,7,0,17.312595581660904,0.11825714837997238,99.92541236985687,1,0,0,50,2.0,4.0,3.0,0.0,1.0,0.0,2.6666666666666665,2.857142857142857,4.0
2025-07-31 21:01:54.727429,2025-07-31,21,3,7,0,10.56424126266048,0.25446093856586866,84.8050109221785,2,0,1,87,1.0,2.0,5.0,0.0,0.0,1.0,1.6666666666666667,2.857142857142857,3.7857142857142856
2025-07-31 22:01:54.727429,2025-07-31,22,3,7,0,18.43126212962079,0.14789481313742672,75.35194755785743,0,0,0,50,2.0,4.0,2.0,0.0,1.0,0.0,1.0,2.2857142857142856,3.642857142857143
2025-07-31 23:01:54.727429,2025-07-31,23,3,7,0,16.015489222483247,0.1415707531693569,85.39208268590315,1,0,0,63,0.0,1.0,7.0,0.0,0.0,1.0,1.0,2.2857142857142856,3.2142857142857144
2025-08-01 00:01:54.727429,2025-08-01,0,4,8,0,10.09388222045321,0.14709374682294848,94.4205020655979,3,0,1,67,1.0,5.0,5.0,0.0,1.0,1.0,1.3333333333333333,2.0,3.0714285714285716
2025-08-01 01:01:54.727429,2025-08-01,1,4,8,0,13.23809156047447,0.2540355005609236,93.30580980694845,1,0,0,55,3.0,5.0,5.0,0.0,1.0,1.0,1.6666666666666667,1.4285714285714286,2.7857142857142856
2025-08-01 02:01:54.727429,2025-08-01,2,4,8,0,18.151824535568803,0.24958246250641564,93.65745295325414,4,1,1,70,1.0,2.0,8.0,0.0,0.0,1.0,2.6666666666666665,1.7142857142857142,2.5
2025-08-01 03:01:54.727429,2025-08-01,3,4,8,0,11.8853447273311,0.12105599773206335,91.24071351993734,2,0,1,43,4.0,1.0,4.0,1.0,0.0,1.0,2.3333333333333335,1.8571428571428572,2.357142857142857
2025-08-01 04:01:54.727429,2025-08-01,4,4,8,0,12.084407721056623,0.0999899579611575,77.62653487200065,2,0,1,83,2.0,2.0,2.0,0.0,0.0,0.0,2.6666666666666665,1.8571428571428572,2.357142857142857
2025-08-01 05:01:54.727429,2025-08-01,5,4,8,0,9.961663263534883,0.1475784072117388,95.86252257520694,1,0,0,69,2.0,0.0,4.0,0.0,0.0,1.0,1.6666666666666667,2.0,2.142857142857143
2025-08-01 06:01:54.727429,2025-08-01,6,4,8,0,8.79021285376124,0.1718317529211327,96.80330396128795,1,0,0,87,1.0,1.0,1.0,0.0,0.0,0.0,1.3333333333333333,2.0,2.142857142857143
2025-08-01 07:01:54.727429,2025-08-01,7,4,8,0,13.83075341178835,0.07150116318839908,75.82458089855646,2,0,1,64,1.0,3.0,5.0,0.0,0.0,1.0,1.3333333333333333,1.8571428571428572,1.9285714285714286
2025-08-01 08:01:54.727429,2025-08-01,8,4,8,0,8.771494484429013,0.23818652541467716,73.91366909654181,8,1,3,71,2.0,1.0,5.0,0.0,0.0,1.0,3.6666666666666665,2.857142857142857,2.142857142857143
2025-08-01 09:01:54.727429,2025-08-01,9,4,8,0,11.554444673813792,0.14594482971972686,99.26814905767336,2,0,1,47,8.0,4.0,2.0,1.0,1.0,0.0,4.0,2.5714285714285716,2.142857142857143
2025-08-01 10:01:54.727429,2025-08-01,10,4,8,0,9.906773621860264,0.10021366452598787,96.04971890951103,0,0,0,49,2.0,2.0,1.0,0.0,0.0,0.0,3.3333333333333335,2.2857142857142856,2.0714285714285716
2025-08-01 11:01:54.727429,2025-08-01,11,4,8,0,12.77668543939479,0.03204629788919718,96.7970844162984,3,0,1,89,0.0,2.0,2.0,0.0,0.0,0.0,1.6666666666666667,2.4285714285714284,2.142857142857143
2025-08-01 12:01:54.727429,2025-08-01,12,4,8,0,12.340732278016459,0.07165354812108207,96.59129153873185,6,1,2,38,3.0,1.0,0.0,0.0,0.0,0.0,3.0,3.142857142857143,2.5714285714285716
2025-08-01 13:01:54.727429,2025-08-01,13,4,8,0,14.452365794929312,0.2847843515267951,86.25060472101185,4,1,1,70,6.0,1.0,1.0,1.0,0.0,0.0,4.333333333333333,3.5714285714285716,2.7857142857142856
2025-08-01 14:01:54.727429,2025-08-01,14,4,8,0,9.809696765591374,0.09152990604585798,89.392052099974,9,1,3,80,4.0,2.0,3.0,1.0,0.0,0.0,6.333333333333333,4.571428571428571,3.2142857142857144
2025-08-01 15:01:54.727429,2025-08-01,15,4,8,0,10.5301211562755,0.05065778681011059,86.36088556400925,4,1,1,89,9.0,8.0,1.0,1.0,1.0,0.0,5.666666666666667,4.0,3.4285714285714284
2025-08-01 16:01:54.727429,2025-08-01,16,4,8,0,8.403454814808693,0.13820183749649795,71.53619047570987,3,0,1,74,4.0,2.0,4.0,1.0,0.0,1.0,5.333333333333333,4.142857142857143,3.357142857142857
2025-08-01 17:01:54.727429,2025-08-01,17,4,8,0,10.006866181927279,0.0921263230080746,92.36509256058318,2,0,1,62,3.0,0.0,2.0,0.0,0.0,0.0,3.0,4.428571428571429,3.357142857142857
2025-08-01 18:01:54.727429,2025-08-01,18,4,8,0,12.471647441290171,0.010547775081358245,85.15996100007641,3,0,1,78,2.0,3.0,2.0,0.0,0.0,0.0,2.6666666666666665,4.428571428571429,3.4285714285714284
2025-08-01 19:01:54.727429,2025-08-01,19,4,8,0,13.61071181209167,0.09694356518382517,89.4312722437069,0,0,0,33,3.0,6.0,1.0,0.0,1.0,0.0,1.6666666666666667,3.5714285714285716,3.357142857142857
2025-08-01 20:01:54.727429,2025-08-01,20,4,8,0,8.573249989622738,0.16323258718184055,85.07919414926606,5,1,2,33,0.0,4.0,1.0,0.0,1.0,0.0,2.6666666666666665,3.7142857142857144,3.642857142857143
2025-08-01 21:01:54.727429,2025-08-01,21,4,8,0,13.948563722472596,0.16551371160599007,84.75433966967368,3,0,1,88,5.0,9.0,2.0,1.0,1.0,0.0,2.6666666666666665,2.857142857142857,3.7142857142857144
2025-08-01 22:01:54.727429,2025-08-01,22,4,8,0,15.406659538570468,0.1069676763530666,75.153673284333,2,0,1,77,3.0,4.0,8.0,0.0,1.0,1.0,3.3333333333333335,2.5714285714285716,3.2857142857142856
2025-08-01 23:01:54.727429,2025-08-01,23,4,8,0,12.580050671826717,0.13419082687578018,78.36141145423447,1,0,0,89,2.0,3.0,2.0,0.0,0.0,0.0,2.0,2.2857142857142856,3.2142857142857144
2025-08-02 00:01:54.727429,2025-08-02,0,5,8,1,16.970133399829813,0.2896553754704299,74.76558075831868,4,1,1,45,1.0,2.0,0.0,0.0,0.0,0.0,2.3333333333333335,2.5714285714285716,3.5
2025-08-02 01:01:54.727429,2025-08-02,1,5,8,1,9.018378364844896,0.11320454316909348,75.86998886876027,1,0,0,76,4.0,3.0,3.0,1.0,0.0,0.0,2.0,2.2857142857142856,3.357142857142857
2025-08-02 02:01:54.727429,2025-08-02,2,5,8,1,7.605781852221363,0.0774680439779949,99.18932141260915,1,0,0,55,1.0,0.0,6.0,0.0,0.0,1.0,2.0,2.4285714285714284,3.0
2025-08-02 03:01:54.727429,2025-08-02,3,5,8,1,6.0035852154427785,0.07304011322002803,74.59340337316596,2,0,1,35,1.0,5.0,4.0,0.0,1.0,1.0,1.3333333333333333,2.0,2.857142857142857
2025-08-02 04:01:54.727429,2025-08-02,4,5,8,1,15.827878896623163,0.13732938381124024,78.07811272915623,4,1,1,66,2.0,3.0,9.0,0.0,0.0,1.0,2.3333333333333335,2.142857142857143,2.5
2025-08-02 05:01:54.727429,2025-08-02,5,5,8,1,13.302842931217787,0.22785604461508321,87.71768973215755,1,0,0,51,4.0,2.0,4.0,1.0,0.0,1.0,2.3333333333333335,2.0,2.2857142857142856
2025-08-02 06:01:54.727429,2025-08-02,6,5,8,1,11.17299194942425,0.061796455256541954,88.30535728709926,1,0,0,71,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.142857142857143
2025-08-02 07:01:54.727429,2025-08-02,7,5,8,1,12.179651841115076,0.2127888381422304,74.61922389231486,1,0,0,68,1.0,4.0,2.0,0.0,1.0,0.0,1.0,1.5714285714285714,2.0714285714285716
2025-08-02 08:01:54.727429,2025-08-02,8,5,8,1,7.963278820260485,0.006344947004824885,93.81152277355636,2,0,1,36,1.0,1.0,3.0,0.0,0.0,0.0,1.3333333333333333,1.7142857142857142,2.0
2025-08-02 09:01:54.727429,2025-08-02,9,5,8,1,18.677001901006093,0.1256798933951838,93.55608603738474,6,1,2,71,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.4285714285714284,2.4285714285714284
2025-08-02 10:01:54.727429,2025-08-02,10,5,8,1,11.727409508081298,0.23275951956083604,77.11953112611673,4,1,1,59,6.0,2.0,5.0,1.0,0.0,1.0,4.0,2.7142857142857144,2.357142857142857
2025-08-02 11:01:54.727429,2025-08-02,11,5,8,1,11.667930345970293,0.10161988673232943,78.65998908026381,1,0,0,39,4.0,4.0,3.0,1.0,1.0,0.0,3.6666666666666665,2.2857142857142856,2.2142857142857144
2025-08-02 12:01:54.727429,2025-08-02,12,5,8,1,13.51704583385169,0.16912113043361984,98.13963596378491,15,2,5,86,1.0,1.0,2.0,0.0,0.0,0.0,6.666666666666667,4.285714285714286,3.142857142857143
2025-08-02 13:01:54.727429,2025-08-02,13,5,8,1,12.782773657365754,0.06149376984777324,94.77014337938434,1,0,0,44,15.0,1.0,1.0,2.0,0.0,0.0,5.666666666666667,4.285714285714286,3.142857142857143
2025-08-02 14:01:54.727429,2025-08-02,14,5,8,1,12.01139803499301,0.2225986173378517,90.9339109918757,2,0,1,35,1.0,1.0,4.0,0.0,0.0,1.0,6.0,4.428571428571429,3.0
2025-08-02 15:01:54.727429,2025-08-02,15,5,8,1,8.968322595819679,0.015683730980627884,72.46699664531802,1,0,0,53,2.0,2.0,1.0,0.0,0.0,0.0,1.3333333333333333,4.285714285714286,3.0
2025-08-02 16:01:54.727429,2025-08-02,16,5,8,1,12.754151033563602,0.2557627934626501,82.54792242707727,2,0,1,31,1.0,6.0,1.0,0.0,1.0,0.0,1.6666666666666667,3.7142857142857144,3.0714285714285716
2025-08-02 17:01:54.727429,2025-08-02,17,5,8,1,16.985819451580717,0.05945891592650044,86.77905616230481,3,0,1,69,2.0,4.0,2.0,0.0,1.0,0.0,2.0,3.5714285714285716,3.142857142857143
2025-08-02 18:01:54.727429,2025-08-02,18,5,8,1,15.376006100620547,0.2623194095124992,75.62233863951332,2,0,1,86,3.0,1.0,4.0,0.0,0.0,1.0,2.3333333333333335,3.7142857142857144,3.0
2025-08-02 19:01:54.727429,2025-08-02,19,5,8,1,16.119305842073807,0.1057587723901552,83.44679746324674,1,0,0,81,2.0,15.0,1.0,0.0,2.0,0.0,2.0,1.7142857142857142,3.0
2025-08-02 20:01:54.727429,2025-08-02,20,5,8,1,9.80609893286206,0.21680507234234597,88.0307763246607,6,0,1,44,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.4285714285714284,3.357142857142857
2025-08-02 21:01:54.727429,2025-08-02,21,5,8,1,8.370931501379872,0.09576758933585654,79.82130040346198,2,0,1,82,6.0,2.0,1.0,0.0,0.0,0.0,3.0,2.4285714285714284,3.4285714285714284
2025-08-02 22:01:54.727429,2025-08-02,22,5,8,1,10.96238520185667,0.27177350137039424,93.42834456851462,3,0,1,50,2.0,1.0,2.0,0.0,0.0,0.0,3.6666666666666665,2.7142857142857144,3.5
2025-08-02 23:01:54.727429,2025-08-02,23,5,8,1,11.506920699021698,0.037991137655512305,95.21348744916416,2,0,1,47,3.0,2.0,6.0,0.0,0.0,1.0,2.3333333333333335,2.7142857142857144,3.2142857142857144
2025-08-03 00:01:54.727429,2025-08-03,0,6,8,1,14.622320517568461,0.05355593678177961,79.70828408302212,2,0,1,34,2.0,3.0,4.0,0.0,0.0,1.0,2.3333333333333335,2.5714285714285716,3.0714285714285716
2025-08-03 01:01:54.727429,2025-08-03,1,6,8,1,6.262352073011156,0.14790903754764068,95.1597146347737,2,0,1,54,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.5714285714285716,3.142857142857143
2025-08-03 02:01:54.727429,2025-08-03,2,6,8,1,15.928396920537455,0.024581531711443838,73.10729698309045,1,0,0,65,2.0,1.0,15.0,0.0,0.0,2.0,1.6666666666666667,2.5714285714285716,2.142857142857143
2025-08-03 03:01:54.727429,2025-08-03,3,6,8,1,10.865722266418647,0.058794055410528574,95.1318729586797,6,1,2,39,1.0,6.0,1.0,0.0,0.0,0.0,3.0,2.5714285714285716,2.5
2025-08-03 04:01:54.727429,2025-08-03,4,6,8,1,10.059102752313354,0.2831299146636043,74.5825129500285,6,1,2,80,6.0,2.0,2.0,1.0,0.0,0.0,4.333333333333333,3.142857142857143,2.7857142857142856
2025-08-03 05:01:54.727429,2025-08-03,5,6,8,1,8.303432836375112,0.29294689834436616,72.48781457529178,4,1,1,75,6.0,3.0,1.0,1.0,0.0,0.0,5.333333333333333,3.2857142857142856,3.0
2025-08-03 06:01:54.727429,2025-08-03,6,6,8,1,6.375175946558306,0.11287779879912657,89.25326213323034,2,0,1,52,4.0,2.0,2.0,1.0,0.0,0.0,4.0,3.2857142857142856,3.0
2025-08-03 07:01:54.727429,2025-08-03,7,6,8,1,13.809257714041358,0.2769858063041807,84.15812097265884,0,0,0,53,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,2.7857142857142856
2025-08-03 08:01:54.727429,2025-08-03,8,6,8,1,11.559699863720827,0.1634474027020295,97.23671801238498,1,0,0,74,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.857142857142857,2.7142857142857144
2025-08-03 09:01:54.727429,2025-08-03,9,6,8,1,7.469863262932453,0.08092273976213012,80.89567588272547,3,0,1,39,1.0,1.0,1.0,0.0,0.0,0.0,1.3333333333333333,3.142857142857143,2.857142857142857
2025-08-03 10:01:54.727429,2025-08-03,10,6,8,1,7.454509645964766,0.2107196163241796,78.61456790312886,10,2,3,83,3.0,6.0,6.0,0.0,1.0,0.0,4.666666666666667,3.7142857142857144,3.142857142857143
2025-08-03 11:01:54.727429,2025-08-03,11,6,8,1,10.33239186428523,0.19767054197245715,85.02204718432596,3,0,1,35,10.0,6.0,2.0,2.0,1.0,0.0,5.333333333333333,3.2857142857142856,3.2142857142857144
2025-08-03 12:01:54.727429,2025-08-03,12,6,8,1,16.346810538023792,0.29673759573262,83.67838557305984,2,0,1,42,3.0,4.0,3.0,0.0,1.0,0.0,5.0,3.0,3.142857142857143
2025-08-03 13:01:54.727429,2025-08-03,13,6,8,1,10.5609719080648,0.07951418622278499,80.33284138651564,2,0,1,50,2.0,2.0,2.0,0.0,0.0,0.0,2.3333333333333335,3.0,3.142857142857143
2025-08-03 14:01:54.727429,2025-08-03,14,6,8,1,6.8303171028012954,0.20161785079852063,90.81223896094986,10,2,3,61,2.0,0.0,2.0,0.0,0.0,0.0,4.666666666666667,4.428571428571429,3.7142857142857144
2025-08-03 15:01:54.727429,2025-08-03,15,6,8,1,10.602516769897782,0.015607126508834068,92.78685501741725,3,0,1,72,10.0,1.0,2.0,2.0,0.0,0.0,5.0,4.714285714285714,3.7857142857142856
2025-08-03 16:01:54.727429,2025-08-03,16,6,8,1,10.521575252912603,0.03409381160901582,95.5895190709041,8,1,2,83,3.0,3.0,1.0,0.0,0.0,0.0,7.0,5.428571428571429,4.285714285714286
2025-08-03 17:01:54.727429,2025-08-03,17,6,8,1,3.249086033330899,0.0011755124853279786,99.18569814131028,1,0,0,86,8.0,10.0,6.0,1.0,2.0,1.0,4.0,4.142857142857143,3.9285714285714284
2025-08-03 18:01:54.727429,2025-08-03,18,6,8,1,11.176861362602178,0.2998382043179019,77.99968576397514,1,0,0,44,1.0,3.0,6.0,0.0,0.0,1.0,3.3333333333333335,3.857142857142857,3.5714285714285716
2025-08-03 19:01:54.727429,2025-08-03,19,6,8,1,10.64694237152958,0.24068210914424332,91.48280447469884,2,0,1,31,1.0,2.0,4.0,0.0,0.0,1.0,1.3333333333333333,3.857142857142857,3.4285714285714284
2025-08-03 20:01:54.727429,2025-08-03,20,6,8,1,13.428365056595869,0.23601690442006223,81.82774706487236,3,0,1,87,2.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0,3.5
2025-08-03 21:01:54.727429,2025-08-03,21,6,8,1,16.88661424699165,0.1529178225864539,90.31245915853324,3,0,1,88,3.0,10.0,0.0,0.0,2.0,0.0,2.6666666666666665,3.0,3.7142857142857144
2025-08-03 22:01:54.727429,2025-08-03,22,6,8,1,14.719441050798887,0.09002012487163198,84.27945071047661,1,0,0,44,3.0,3.0,1.0,0.0,0.0,0.0,2.3333333333333335,2.7142857142857144,3.7142857142857144
